city_id,city_name,state_id,state_code,county_area
1468,Readyville,13,TN,"Cannon County, TN"
1469,Red Boiling Springs,13,TN,"Macon County, TN"
1470,Red Cross,10,NC,Stanly
1471,Red Feather Lakes,2,CO,Larimer
1472,Red Rock,14,TX,Bastrop
1473,Red Springs,10,NC,Robeson
1474,Redfield,6,KS,Bourbon
1475,Redmond,16,WA,King
1476,Renton,16,WA,King
1477,Rhodhiss,10,NC,Burke
1478,Riceville,13,TN,"McMinn County, TN"
1479,Rich Hill,8,MO,Bates
1480,Richburg,12,SC,Chester
1481,Richfield,10,NC,Stanly
1482,Richland Springs,14,TX,San Saba
1483,Richland,8,MO,Laclede
1484,Richmond,8,MO,Ray
1485,Riddleton,13,TN,"Smith County, TN"
1486,Ridgely,13,TN,Lake
1487,Ridgeway,12,SC,Kershaw
1488,Rifle,2,CO,Garfield
1489,Ringgold,4,GA,"Catoosa County, GA"
1490,River Forest,5,IL,Cook
1491,River Grove,5,IL,Cook
1492,Riverside,8,MO,Platte
1493,Riverwoods,5,IL,Lake
1494,Rives,13,TN,Obion
1495,Roaring Gap,10,NC,Alleghany
1496,Roaring River,10,NC,Wilkes
1497,Robbinsville,10,NC,Graham
1498,Robbins,10,NC,Moore
1499,Robinson,14,TX,McLennan
1500,Rock Hill,12,SC,York
1501,Rock Island,13,TN,"Warren County, TN"
1502,Rockdale,14,TX,Milam
1503,Rockford,5,IL,Winnebago
1504,Rockingham,10,NC,Richmond
1505,Rockne,14,TX,Bastrop
1506,Rockport,14,TX,Aransas
1507,Rockton,5,IL,Winnebago
1508,Rockvale,13,TN,"Rutherford County, TN"
1509,Rockwell,10,NC,Rowan
1510,Rocky Ford,2,CO,Otero
1511,Rocky Mount,10,NC,Nash
1512,Roeland Park,6,KS,"Johnson, KS"
1513,Rogers,14,TX,Bell
1514,Roggen,2,CO,Weld
1515,Rolla,8,MO,Phelps
1516,Rome,4,GA,"Floyd County, GA"
1517,Rosanky,14,TX,Bastrop
1518,Rosebud,14,TX,Falls
1519,Rosendale,8,MO,Andrew
1520,Rosman,10,NC,Transylvania
1521,Rossville,4,GA,"Catoosa County, GA"
1522,Round Mountain,14,TX,Blanco
1523,Round Rock,14,TX,Williamson
1524,Round Top,14,TX,Fayette
1525,Ruby,12,SC,Chesterfield
1526,Rural Hall,10,NC,Forsyth
1527,Rushville,8,MO,Platte
1528,Rush,2,CO,Lincoln
1529,Rutherford College,10,NC,Burke
1530,Rutherfordton,10,NC,Polk
1531,Rutherford,13,TN,Gibson
1532,Rye,2,CO,Pueblo
1533,SAFETY HARBOR,3,FL,Pinellas
1534,SAINT CLOUD,3,FL,Osceola
1535,SAN ANTONIO,3,FL,Pasco
1536,SAN JUAN,11,PR,San Juan
1537,SANFORD,3,FL,Seminole
1538,SANTA ROSA BEACH,3,FL,Walton
1539,SARASOTA,3,FL,Sarasota
1540,SATELLITE BEACH,3,FL,Brevard
1541,SEBRING,3,FL,Highlands
1542,SEFFNER,3,FL,Hillsborough
1543,SEMINOLE,3,FL,Pinellas
1544,SEVIERVILLE,13,TN,Out of Area
1545,SHERIDAN,17,WY,Other County
1546,SILVER SPRINGS,3,FL,Marion
1547,SORRENTO,3,FL,Lake
1548,SOUTH DAYTONA,3,FL,Volusia
1549,SOUTH PASADENA,3,FL,Pinellas
1550,SPRING HILL,3,FL,Hernando
1551,ST AUGUSTINE,3,FL,St Johns
1552,ST CLOUD,3,FL,Osceola
1553,ST JOHNS,3,FL,St Johns
1554,ST PETE BEACH,3,FL,Pinellas
1555,ST PETERSBURG,3,FL,Pinellas
1556,STARKE,3,FL,Bradford
1557,STEVENSVILLE,9,MT,Other County
1558,SUMMERFIELD,3,FL,Marion
1559,SUMTERVILLE,3,FL,Sumter
1560,SUN CITY CENTER,3,FL,Hillsborough
1561,Saguache,2,CO,Saguache
1562,Saint Joseph,13,TN,"Lawrence County, TN"
1563,Salado,14,TX,Bell
1564,Sale Creek,13,TN,"Hamilton County, TN"
1565,Salida,2,CO,Chaffee
1566,Salina,6,KS,"Saline, KS"
1567,Salisbury,10,NC,Rowan
1568,Saluda,10,NC,Polk
1569,Samburg,13,TN,Obion
1570,San Antonio,14,TX,Bexar
1571,San Marcos,14,TX,Hays
1572,San Saba,14,TX,San Saba
1573,Sandwich,5,IL,De Kalb
1574,Santa Fe,13,TN,"Maury County, TN"
1575,Sapphire,10,NC,Jackson
1576,Savannah,8,MO,Andrew
1577,Savannah,13,TN,"Hardin County, TN"
1578,Schell City,8,MO,Vernon
1579,Schertz,14,TX,Guadalupe
1580,Schulenburg,14,TX,Fayette
1581,Scotts Hill,13,TN,"Decatur County, TN"
1582,Scottsboro,1,AL,"Jackson County, AL"
1583,SeaTac,16,WA,King
1584,Seadrift,14,TX,Calhoun
1585,Seattle,16,WA,King
1586,Sedalia,8,MO,Pettis
1587,Seguin,14,TX,Guadalupe
1588,Seneca,12,SC,Oconee
1589,Seven Devils,10,NC,Avery
1590,Severance,2,CO,Weld
1591,Sevierville,13,TN,"Sevier County, TN"
1592,Sewanee,13,TN,"Franklin County, TN"
1593,Sharon,12,SC,York
1594,Sharon,13,TN,Weakley
1595,Shawnee Mission,6,KS,"Johnson, KS"
1596,Shawnee,2,CO,Park
1597,Shawnee,6,KS,"Johnson, KS"
1598,Shelbyville,13,TN,"Moore County, TN"
1599,Shelby,10,NC,Cleveland
1600,Sheldon,8,MO,Vernon
1601,Shelton,16,WA,Mason
1602,Sheridan,2,CO,Arapahoe
1603,Sherrills Ford,10,NC,Catawba
1604,Shiloh,5,IL,St Clair-IL
1605,Shoreline,16,WA,King
1606,Sibley,8,MO,Jackson
1607,Signal Mountain,13,TN,"Sequatchie County, TN"
1608,Silver Cliff,2,CO,Custer
1609,Silver Lake,6,KS,Shawnee
1610,Silver Point,13,TN,"Dekalb County, TN"
1611,Silverthorne,2,CO,Summit
1612,Simla,2,CO,Elbert
1613,Skokie,5,IL,Cook
1614,Smithboro,5,IL,Bond-IL
1615,Smiths Grove,7,KY,"Warren County, KY"
1616,Smithville,8,MO,Clay
1617,Smithville,13,TN,"Dekalb County, TN"
1618,Smithville,14,TX,Bastrop
1619,Smyrna,12,SC,York
1620,Smyrna,13,TN,"Rutherford County, TN"
1621,Soddy Daisy,13,TN,"Hamilton County, TN"
1622,Somerville,14,TX,Burleson
1623,Sophia,10,NC,Randolph
1624,South Elgin,5,IL,Kane
1625,South Fork,2,CO,Rio Grande
1626,South Fulton,13,TN,Obion
1627,South Padre Island,14,TX,Cameron
1628,South Pittsburg,13,TN,"Marion County, TN"
1629,Southern Pines,10,NC,Moore
1630,Southport,10,NC,Brunswick
1631,Southside,13,TN,"Montgomery County, TN"
1632,Spartanburg,12,SC,Spartanburg
1633,Sparta,10,NC,Alleghany
1634,Sparta,13,TN,"White County, TN"
1635,Spencer,10,NC,Rowan
1636,Spencer,13,TN,"Van Buren County, TN"
1637,Spicewood,14,TX,Travis
1638,Spickard,8,MO,Grundy
1639,Spindale,10,NC,Rutherford
1640,Spokane,16,WA,Spokane
1641,Spring Branch,14,TX,Comal
1642,Spring City,13,TN,"Rhea County, TN"
1643,Spring Hill,6,KS,"Johnson, KS"
1644,Spring Hill,13,TN,"Maury County, TN"
1645,Springfield,8,MO,Greene
1646,Springfield,13,TN,"Robertson County, TN"
1647,Springville,13,TN,"Henry County, TN"
1648,Spruce Pine,10,NC,Mitchell
1649,St Charles,8,MO,St Charles
1650,St Clair,8,MO,Franklin
1651,St James,8,MO,Phelps
1652,St Joseph,8,MO,Buchanan
1653,St Louis,8,MO,St Louis City
1654,St Pauls,10,NC,Robeson
1655,St Peters,8,MO,St Charles
1656,St Robert,8,MO,Pulaski
1657,St. Charles,5,IL,Kane
1658,Stallings,10,NC,Union
1659,Stanberry,8,MO,Gentry
1660,Stanfield,10,NC,Stanly
1661,Stanley,10,NC,Lincoln
1662,Stanwood,16,WA,Snohomish
1663,Star,10,NC,Montgomery
1664,State Road,10,NC,Surry
1665,Statesville,10,NC,Iredell
1666,Ste Genevieve,8,MO,Ste Genevieve
1667,Steamboat Springs,2,CO,Routt
1668,Sterling,2,CO,Logan
1669,Stewart,13,TN,"Houston County, TN"
1670,Stilwell,6,KS,"Johnson, KS"
1671,Stockton,8,MO,Cedar
1672,Stone Park,5,IL,Cook
1673,Stonewall,14,TX,Gillespie
1674,Stony Point,10,NC,Iredell
1675,Stoutland,8,MO,Camden
1676,Stover,8,MO,Morgan
1677,Strasburg,2,CO,Adams
1678,Streamwood,5,IL,Cook
1679,Sugar Creek,8,MO,Jackson
1680,Sugar Grove,10,NC,Watauga
1681,Sugar Mountain,10,NC,Avery
1682,Sugar Tree,13,TN,"Decatur County, TN"
1683,Sullivan,8,MO,Franklin
1684,Sultan,16,WA,Snohomish
1685,Summerton,12,SC,Clarendon
1686,Summertown,13,TN,"Lewis County, TN"
1687,Summit,5,IL,Cook
1688,Sumner,14,TX,Lamar
1689,Sunrise Beach,8,MO,Camden
1690,Sunrise Beach,14,TX,Llano
1691,Sunset Valley,14,TX,Travis
1692,Superior,2,CO,Boulder
1693,Supply,10,NC,Brunswick
1694,Swannanoa,10,NC,Buncombe
1695,Swansea,5,IL,St Clair-IL
1696,Sweet Springs,8,MO,"Saline, MO"
1697,Sycamore,5,IL,De Kalb
1698,Sylva,10,NC,Jackson
1699,TALLAHASSEE,3,FL,Leon
1700,TAMPA,3,FL,Hillsborough
1701,TARPON SPRINGS,3,FL,Pinellas
1702,TAVARES,3,FL,Lake
1703,TEMPLE TERRACE,3,FL,Hillsborough
1704,THE VILLAGES,3,FL,Sumter
1705,THONOTOSASSA,3,FL,Hillsborough
1706,TIERRA VERDE,3,FL,Pinellas
1707,TITUSVILLE,3,FL,Brevard
1708,TOWNSEND,13,TN,Other County
1709,TREASURE ISLAND,3,FL,Pinellas
1710,TRENTON,3,FL,Gilchrist
1711,TRINITY,3,FL,Pasco
1712,Tabernash,2,CO,Grand
1713,Tacoma,16,WA,Pierce
1714,Taft,13,TN,"Lincoln County, TN"
1715,Taylorsville,10,NC,Alexander
1716,Taylors,12,SC,Greenville
1717,Taylor,14,TX,Williamson
1718,Tecumseh,6,KS,Shawnee
1719,Tega Cay,12,SC,York
1720,Temple,14,TX,Bell
1721,Tennessee Ridge,13,TN,"Houston County, TN"
1722,Terlingua,14,TX,Brewster
1723,Terrell,10,NC,Catawba
1724,Thayer,6,KS,Neosho
1725,The Hills,14,TX,Travis
1726,Thomasville,10,NC,Davidson
1727,Thompsons Station,13,TN,"Williamson County, TN"
1728,Thorndale,14,TX,Milam
1729,Thornton,2,CO,Adams
1730,Thrall,14,TX,Williamson
1731,Thurmond,10,NC,Surry
1732,Timnath,2,CO,Larimer
1733,Tinley Park,5,IL,Cook
1734,Tiptonville,13,TN,Lake
1735,Todd,10,NC,Ashe
1736,Tomball,14,TX,Harris
1737,Tonganoxie,6,KS,Leavenworth
1738,Topeka,6,KS,Shawnee
1739,Topton,10,NC,Macon
1740,Touchet,16,WA,Walla Walla
1741,Town and Country,8,MO,St Louis
1742,Tracy City,13,TN,"Grundy County, TN"
1743,Traphill,10,NC,Wilkes
1744,Travelers Rest,12,SC,Greenville
1745,Trenton,4,GA,"Dade County, GA"
1746,Trenton,7,KY,"Todd County, KY"
1747,Trenton,8,MO,Grundy
1748,Trimble,8,MO,Clinton
1749,Trinidad,2,CO,Las Animas
1750,Trinity,10,NC,Randolph
1751,Troutman,10,NC,Iredell
1752,Troy,6,KS,Doniphan
1753,Troy,8,MO,Lincoln
1754,Troy,10,NC,Montgomery
1755,Troy,13,TN,Obion
1756,Troy,14,TX,Bell
1757,Tryon,10,NC,Polk
1758,Tuckasegee,10,NC,Jackson
1759,Tulalip,16,WA,Snohomish
1760,Tullahoma,13,TN,"Coffee County, TN"
1761,Turney,8,MO,Clinton
1762,Tuscola,5,IL,Douglas
1763,Twin Lakes,2,CO,Lake
1764,Tyler,14,TX,Smith
1765,Tyro,6,KS,"Montgomery, KS"
1766,UMATILLA,3,FL,Marion
1767,UNIVERSITY PARK,3,FL,Manatee
1768,Uhland,14,TX,Hays
1769,Union City,13,TN,Obion
1770,Union Grove,10,NC,Iredell
1771,Union Mills,10,NC,Rutherford
1772,Union Star,8,MO,Dekalb
1773,Uniontown,6,KS,Bourbon
1774,Unionville,13,TN,"Rutherford County, TN"
1775,Union,12,SC,UnionSC
1776,Universal City,14,TX,Bexar
1777,Urbana,5,IL,Champaign
1778,Urich,8,MO,Henry
1779,VALRICO,3,FL,Hillsborough
1780,VENICE,3,FL,Sarasota
1781,VERO BEACH,3,FL,Indian River
1782,VIERA,3,FL,Brevard
1783,Vail,2,CO,Eagle
1784,Valdese,10,NC,Burke
1785,Vale,10,NC,Lincoln
1786,Valley Falls,6,KS,"Jefferson, KS"
1787,Van Wyck,12,SC,York
1788,Vanceboro,10,NC,Pitt
1789,Vancouver,16,WA,Clark
1790,Vandalia,8,MO,Audrain
1791,Vanleer,13,TN,"Dickson County, TN"
1792,Vashon,16,WA,King
1793,Victoria,14,TX,Victoria
1794,Vilas,10,NC,Watauga
1795,Villa Ridge,8,MO,Franklin
1796,Volente,14,TX,Travis
1797,WAUCHULA,3,FL,Hardee
1798,WEBSTER,3,FL,Sumter
1799,WEEKI WACHEE,3,FL,Hernando
1800,WEIRSDALE,3,FL,Marion
1801,WESLEY CHAPEL,3,FL,Pasco
1802,WEST PALM BEACH,3,FL,Palm Beach
1803,WHITEFISH,9,MT,Other County
1804,WILDWOOD,3,FL,Sumter
1805,WILLISTON,3,FL,Levy
1806,WIMAUMA,3,FL,Hillsborough
1807,WINDERMERE,3,FL,Orange
1808,WINTER GARDEN,3,FL,Orange
1809,WINTER HAVEN,3,FL,Polk
1810,WINTER PARK,3,FL,Orange
1811,WINTER SPRINGS,3,FL,Seminole
1812,Waco,14,TX,McLennan
1813,Wadesboro,10,NC,Anson
1814,Waelder,14,TX,Gonzales
1815,Wagener,12,SC,Aiken
1816,Walden,2,CO,Jackson
1817,Wallace,12,SC,Marlboro
1818,Walling,13,TN,"White County, TN"
1819,Walsenburg,2,CO,Huerfano
1820,Warrensburg,8,MO,"Johnson, MO"
1821,Warrensville,10,NC,Ashe
1822,Warsaw,8,MO,Benton
1823,Wartrace,13,TN,"Bedford County, TN"
1824,Washington,8,MO,Franklin
1825,Waterloo,5,IL,Monroe-IL
1826,Watertown,13,TN,"Wilson County, TN"
1827,Wathena,6,KS,Doniphan
1828,Watkins,2,CO,Arapahoe
1829,Watson,8,MO,"Atchison, MO"
1830,Wauconda,5,IL,Lake
1831,Waukegan,5,IL,Lake
1832,Waverly,6,KS,Coffey
1833,Waverly,8,MO,Lafayette
1834,Waverly,13,TN,"Humphreys County, TN"
1835,Waxahachie,14,TX,Ellis
1836,Waxhaw,10,NC,Union
1837,Waynesboro,13,TN,"Wayne County, TN"
1838,Waynesville,8,MO,Pulaski
1839,Waynesville,10,NC,Haywood
1840,Weatherby Lake,8,MO,Platte
1841,Weatherby,8,MO,Daviess
1842,Weaverville,10,NC,Buncombe
1843,Weddington,10,NC,Union
1844,Weimar,14,TX,Colorado
1845,Welda,6,KS,Anderson
1846,Weldona,2,CO,Morgan
1847,Wellington,2,CO,Larimer
1848,Wellington,8,MO,Lafayette
1849,Wellsville,6,KS,"Franklin, KS"
1850,Wentzville,8,MO,St Charles
1851,Wesley Chapel,10,NC,Union
1852,West End,10,NC,Moore
1853,West Jefferson,10,NC,Ashe
1854,West Lake Hills,14,TX,Travis
1855,West Point,14,TX,Fayette
1856,Westcliffe,2,CO,Custer
1857,Westminster,2,CO,Adams
1858,Westminster,12,SC,Oconee
1859,Westmont,5,IL,Du Page
1860,Westmoreland,13,TN,"Sumner County, TN"
1861,Weston,8,MO,Platte
1862,Westpoint,13,TN,"Lawrence County, TN"
1863,Westport,16,WA,Grays Harbor
1864,Wheat Ridge,2,CO,Jefferson
1865,Wheatland,8,MO,Hickory
1866,Wheaton,5,IL,Du Page
1867,Whitakers,10,NC,Nash
1868,White Bluff,13,TN,"Dickson County, TN"
1869,White House,13,TN,"Robertson County, TN"
1870,White Oak,10,NC,Bladen
1871,Whites Creek,13,TN,"Davidson County, TN"
1872,Whitsett,10,NC,Guilford
1873,Whittier,10,NC,Jackson
1874,Whitwell,13,TN,"Sequatchie County, TN"
1875,Wichita,6,KS,Sedgwick
1876,Wiggins,2,CO,Morgan
1877,Wildersville,13,TN,"Henderson County, TN"
1878,Wildwood,4,GA,"Dade County, GA"
1879,Wildwood,8,MO,St Louis
1880,Wilkesboro,10,NC,Wilkes
1881,Williamsburg,6,KS,"Franklin, KS"
1882,Williamsport,13,TN,"Maury County, TN"
1883,Willow Springs,8,MO,Texas
1884,Wilmette,5,IL,Cook
1885,Wimberley,14,TX,Hays
1886,Winchester,6,KS,"Jefferson, MO"
1887,Winchester,13,TN,"Franklin County, TN"
1888,Windsor,2,CO,Weld
1889,Windsor,8,MO,Henry
1890,Winfield,5,IL,Du Page
1891,Wingate,10,NC,Union
1892,Winnabow,10,NC,Brunswick
1893,Winnsboro,12,SC,Fairfield
1894,Winston Salem,10,NC,Davidson
1895,Winston,8,MO,Daviess
1896,Winter Park,2,CO,Grand
1897,Wood Dale,5,IL,Du Page
1898,Woodbury,13,TN,"Cannon County, TN"
1899,Woodland Park,2,CO,Teller
1900,Woodlawn,13,TN,"Montgomery County, TN"
1901,Woodleaf,10,NC,Rowan
1902,Woodruff,12,SC,Spartanburg
1903,Woodstock,5,IL,Mc Henry
1904,Wright City,8,MO,Warren
1905,YALAHA,3,FL,Lake
1906,YANKEETOWN,3,FL,Levy
1907,Yadkinville,10,NC,Yadkin
1908,Yakima,16,WA,Yakima
1909,Yates Center,6,KS,Woodson
1910,Yoder,2,CO,El Paso
1911,York,12,SC,York
1912,Yuma,2,CO,Yuma
1913,ZELLWOOD,3,FL,Orange
1914,ZEPHYRHILLS,3,FL,Pasco
1915,Zion,5,IL,Lake
1916,Zirconia,10,NC,Henderson
